"","ID","INSEE_COM","CODE_EPCI","INSEE_DEP","INSEE_REG","NOM_COM_M","POPULATION","Nb_Transac","Prixm2_Moy"
"277","COMMUNE_0000000009734098","27381",200066017,"27",28,"MALOUY",161,1,1629
"278","COMMUNE_0000000009753758","38363",200085751,"38",84,"SAINT BARTHELEMY",944,8,1409
"279","COMMUNE_0000000009730478","76716",200084952,"76",28,"TURRETOT",1471,15,1834
"280","COMMUNE_0000000009753814","43191",200085728,"43",84,"SAINT GERON",258,2,1599
"281","COMMUNE_0000000009753816","43247",200085728,"43",84,"TORSIAC",71,1,300
"282","COMMUNE_0000000009754044","43040",200085728,"43",84,"BRIOUDE",6718,72,1111
"283","COMMUNE_0000000009754051","43182",200085728,"43",84,"SAINT ETIENNE SUR BLESLE",56,1,1027
"284","COMMUNE_0000000009754046","43147",200085728,"43",84,"PAULHAC",642,1,389
"285","COMMUNE_0000000009754049","43103",200085728,"43",84,"GRENIER MONTGON",115,NA,NA
"286","COMMUNE_0000000009741373","53140",200083392,"53",52,"LOUVERNE",4228,43,1628
"287","COMMUNE_0000000009753811","43074",200085728,"43",84,"COHADE",853,4,710
"288","COMMUNE_0000000009753815","43038",200085728,"43",84,"BOURNONCLE SAINT PIERRE",996,7,987
"289","COMMUNE_0000000009741374","53056",200083392,"53",52,"CHAPELLE ANTHENAISE",1009,10,1809
"290","COMMUNE_0000000009742016","53099",200083392,"53",52,"FORCE",1067,9,1492
"291","COMMUNE_0000000009753817","43123",200085728,"43",84,"LORLANGES",372,3,1337
"292","COMMUNE_0000000009754050","43088",200085728,"43",84,"ESPALEM",298,1,1449
"293","COMMUNE_0000000009742020","53001",200083392,"53",52,"AHUILLE",1812,14,1503
"294","COMMUNE_0000000009742018","53094",200083392,"53",52,"ENTRAMMES",2249,18,1439
"295","COMMUNE_0000000009741719","53201",200083392,"53",52,"SAINT BERTHEVIN",7344,72,1760
"296","COMMUNE_0000000009754047","43022",200085728,"43",84,"BEAUMONT",290,4,722
"297","COMMUNE_0000000009754052","43033",200085728,"43",84,"BLESLE",635,4,705
"298","COMMUNE_0000000009754472","43195",200085728,"43",84,"SAINT ILPIZE",190,2,983
"299","COMMUNE_0000000009753820","43014",200085728,"43",84,"AUTRAC",62,NA,NA
"300","COMMUNE_0000000009741375","53049",200083392,"53",52,"CHALONS DU MAINE",708,7,1253
"301","COMMUNE_0000000009754045","43207",200085728,"43",84,"SAINT LAURENT CHABREUGES",263,3,1125
"302","COMMUNE_0000000009754262","43206",200085728,"43",84,"SAINT JUST PRES BRIOUDE",426,5,964
"303","COMMUNE_0000000009741715","53007",200083392,"53",52,"ARGENTRE",2782,21,1570
"304","COMMUNE_0000000009741718","53054",200083392,"53",52,"CHANGE",5950,53,1925
"305","COMMUNE_0000000009742019","53157",200083392,"53",52,"MONTIGNE LE BRILLANT",1255,16,1598
"306","COMMUNE_0000000009754048","43170",200085728,"43",84,"SAINT BEAUZIRE",381,NA,NA
"307","COMMUNE_0000000009741378","53243",200083392,"53",52,"SAINT OUEN DES TOITS",1746,15,1424
"308","COMMUNE_0000000009741723","53045",200083392,"53",52,"BRULATTE",704,4,1421
"309","COMMUNE_0000000009742023","53026",200083392,"53",52,"BEAULIEU SUR OUDON",504,10,2370
"310","COMMUNE_0000000009741724","53108",200083392,"53",52,"GRAVELLE",532,9,1219
"311","COMMUNE_0000000009741379","53224",200083392,"53",52,"SAINT GERMAIN LE FOUILLOUX",1158,6,1595
"312","COMMUNE_0000000009741716","53034",200083392,"53",52,"BONCHAMP LES LAVAL",5948,57,1821
"313","COMMUNE_0000000009741381","53169",200083392,"53",52,"OLIVET",417,1,722
"314","COMMUNE_0000000009741377","53156",200083392,"53",52,"MONTFLOURS",255,4,1774
"315","COMMUNE_0000000009742015","53141",200083392,"53",52,"LOUVIGNE",1137,11,1302
"316","COMMUNE_0000000009742017","53119",200083392,"53",52,"HUISSERIE",4213,56,1746
"317","COMMUNE_0000000009741026","53039",200083392,"53",52,"BOURGNEUF LA FORET",1799,21,1221
"318","COMMUNE_0000000009741722","53137",200083392,"53",52,"LOIRON RUILLE",2640,31,1267
"319","COMMUNE_0000000009741713","53262",200083392,"53",52,"SOULGE SUR OUETTE",1087,7,1048
"320","COMMUNE_0000000009754043","43096",200085728,"43",84,"FONTANNES",962,7,1335
"321","COMMUNE_0000000009754261","43262",200085728,"43",84,"VIEILLE BRIOUDE",1203,20,1003
"322","COMMUNE_0000000009753808","43055",200085728,"43",84,"CHANIAT",172,NA,NA
"323","COMMUNE_0000000009754039","43117",200085728,"43",84,"LAVAUDIEU",237,2,2456
"324","COMMUNE_0000000009753810","43001",200085728,"43",84,"AGNAT",187,2,876
"325","COMMUNE_0000000009754042","43110",200085728,"43",84,"LAMOTHE",870,4,1294
"326","COMMUNE_0000000009754040","43105",200085728,"43",84,"JAVAUGUES",195,1,1172
"327","COMMUNE_0000000009754041","43100",200085728,"43",84,"FRUGIERES LE PIN",156,1,625
"328","COMMUNE_0000000009730799","76014",200084952,"76",28,"ANGERVILLE L ORCHER",1436,20,2222
"329","COMMUNE_0000000009730801","76534",200084952,"76",28,"ROLLEVILLE",1200,11,2125
"330","COMMUNE_0000000009745142","41125",244100780,"41",24,"MARCILLY EN GAULT",743,18,995
"331","COMMUNE_0000000009730802","76477",200084952,"76",28,"NOTRE DAME DU BEC",454,3,2175
"332","COMMUNE_0000000009731815","27500",200065787,"27",28,"ROUTOT",1569,21,1553
"333","COMMUNE_0000000009753766","38051",200085751,"38",84,"BOUGE CHAMBALUD",1391,5,2085
"334","COMMUNE_0000000009753294","38259",200085751,"38",84,"MONTSEVEROUX",957,4,1636
"335","COMMUNE_0000000009754059","15173",241500255,"15",84,"SAINT BONNET DE CONDAT",116,4,1292
"336","COMMUNE_0000000009741376","53229",200083392,"53",52,"SAINT JEAN SUR MAYENNE",1653,19,1232
"337","COMMUNE_0000000009733112","27320",242700607,"27",28,"HAYE DU THEIL",298,1,521
"338","COMMUNE_0000000009730800","76615",200084952,"76",28,"SAINT MARTIN DU BEC",605,6,1947
"339","COMMUNE_0000000009742022","53209",200083392,"53",52,"SAINT CYR LE GRAVELAIS",536,9,1158
"340","COMMUNE_0000000009754263","43125",200085728,"43",84,"LUBILHAC",87,NA,NA
"341","COMMUNE_0000000009730158","76206",200084952,"76",28,"CUVERVILLE",354,6,2178
"342","COMMUNE_0000000009727999","59192",200042190,"59",32,"EMERCHICOURT",879,8,1331
"343","COMMUNE_0000000009748073","39041",200071116,"39",27,"BAUME LES MESSIEURS",169,2,1024
"344","COMMUNE_0000000009753770","38349",200085751,"38",84,"SABLONS",2300,16,1867
"345","COMMUNE_0000000009742021","53158",200083392,"53",52,"MONTJEAN",1025,8,1368
"346","COMMUNE_0000000009753827","15129",241500255,"15",84,"MONTBOUDIF",189,3,796
"347","COMMUNE_0000000009750685","01080",200042935,"01",84,"CHAMPDOR CORCELLES",657,8,1250
"348","COMMUNE_0000000009753309","38340",200085751,"38",84,"ROCHES DE CONDRIEU",1977,12,2447
"349","COMMUNE_0000000009733105","27313",200035665,"27",28,"HARENGERE",584,7,1765
"350","COMMUNE_0000000009741384","53040",200083392,"53",52,"BOURGON",648,6,1318
"351","COMMUNE_0000000009731151","76522",200084952,"76",28,"REMUEE",1292,17,1809
"352","COMMUNE_0000000009753825","15040",241500255,"15",84,"CHANTERELLE",94,1,738
"353","COMMUNE_0000000009759243","81268",200066553,"81",76,"SAINT SALVI DE CARCAVES",72,2,2539
"354","COMMUNE_0000000009758618","82052",248200099,"82",76,"ESCATALENS",1087,9,1369
"355","COMMUNE_0000000009759503","31094",243100773,"31",76,"BUZET SUR TARN",2716,50,2122
"356","COMMUNE_0000000009732553","60330",246000582,"60",32,"LABOISSIERE EN THELLE",1330,16,1927
"357","COMMUNE_0000000009733058","60095",246000707,"60",32,"BOURY EN VEXIN",340,6,2300
"358","COMMUNE_0000000009733056","60169",246000707,"60",32,"COURCELLES LES GISORS",827,12,2046
"359","COMMUNE_0000000009730157","76254",200084952,"76",28,"ETRETAT",1339,48,2388
"360","COMMUNE_0000000009730808","76409",200084952,"76",28,"MANNEVILLETTE",842,3,2410
"361","COMMUNE_0000000009730161","76508",200084952,"76",28,"POTERIE CAP D ANTIFER",450,6,1505
"362","COMMUNE_0000000009730484","76595",200084952,"76",28,"SAINT JOUIN BRUNEVAL",1872,18,1986
"363","COMMUNE_0000000009731157","76616",200084952,"76",28,"SAINT MARTIN DU MANOIR",1533,23,2230
"364","COMMUNE_0000000009730156","76501",200084952,"76",28,"PIERREFIQUES",136,1,1181
"365","COMMUNE_0000000009730806","76167",200084952,"76",28,"CAUVILLE SUR MER",1524,21,2235
"366","COMMUNE_0000000009730485","76361",200084952,"76",28,"HEUQUEVILLE",712,5,2061
"367","COMMUNE_0000000009730479","76609",200084952,"76",28,"SAINTE MARIE AU BOSC",368,8,1635
"368","COMMUNE_0000000009731162","76447",200084952,"76",28,"MONTIVILLIERS",15942,226,2158
"369","COMMUNE_0000000009730805","76238",200084952,"76",28,"EPOUVILLE",2718,26,2033
"370","COMMUNE_0000000009730482","76064",200084952,"76",28,"BEAUREPAIRE",499,11,1843
"371","COMMUNE_0000000009731164","76270",200084952,"76",28,"FONTAINE LA MALLET",2638,21,2294
"372","COMMUNE_0000000009731165","76552",200084952,"76",28,"SAINTE ADRESSE",7410,138,3088
"373","COMMUNE_0000000009731163","76351",200084952,"76",28,"HAVRE",170352,2558,1924
"374","COMMUNE_0000000009730155","76693",200084952,"76",28,"TILLEUL",697,12,1973
"375","COMMUNE_0000000009730809","76275",200084952,"76",28,"FONTENAY",1100,17,2119
"376","COMMUNE_0000000009730807","76481",200084952,"76",28,"OCTEVILLE SUR MER",5850,64,2311
"377","COMMUNE_0000000009753761","38034",200085751,"38",84,"BEAUREPAIRE",4906,45,1374
"378","COMMUNE_0000000009733106","27261",242700607,"27",28,"FOUQUEVILLE",460,4,1590
"379","COMMUNE_0000000009733104","27382",200035665,"27",28,"MANDEVILLE",322,2,1862
"380","COMMUNE_0000000009733099","27616",200035665,"27",28,"SAUSSAYE",1862,22,1874
"381","COMMUNE_0000000009730786","76714",200084952,"76",28,"TROIS PIERRES",738,8,2033
"382","COMMUNE_0000000009730804","76357",200084952,"76",28,"HERMEVILLE",371,4,2231
"383","COMMUNE_0000000009731158","76596",200084952,"76",28,"SAINT LAURENT DE BREVEDENT",1444,19,2089
"384","COMMUNE_0000000009730798","76250",200084952,"76",28,"ETAINHUS",1122,17,2013
"385","COMMUNE_0000000009730159","76117",200084952,"76",28,"BORDEAUX SAINT CLAIR",665,5,1846
"386","COMMUNE_0000000009730481","76196",200084952,"76",28,"CRIQUETOT L ESNEVAL",2568,28,2143
"387","COMMUNE_0000000009730795","76551",200084952,"76",28,"SAINNEVILLE",844,9,1747
"388","COMMUNE_0000000009731486","76657",200084952,"76",28,"SAINT VIGOR D YMONVILLE",1113,17,1716
"389","COMMUNE_0000000009731153","76658",200084952,"76",28,"SAINT VINCENT CRAMESNIL",641,3,2648
"390","COMMUNE_0000000009730153","76268",200084952,"76",28,"FONGUEUSEMARE",190,1,1535
"391","COMMUNE_0000000009731155","76563",200084952,"76",28,"SAINT AUBIN ROUTOT",1886,17,1866
"392","COMMUNE_0000000009731487","76533",200084952,"76",28,"ROGERVILLE",1331,8,2174
"393","COMMUNE_0000000009730796","76314",200084952,"76",28,"GRAIMBOUVILLE",617,6,1964
"394","COMMUNE_0000000009731154","76647",200084952,"76",28,"SAINT ROMAIN DE COLBOSC",4093,53,2139
"395","COMMUNE_0000000009731485","76660",200084952,"76",28,"SANDOUVILLE",797,7,1847
"396","COMMUNE_0000000009730803","76404",200084952,"76",28,"MANEGLISE",1277,13,2461
"397","COMMUNE_0000000009731156","76239",200084952,"76",28,"EPRETOT",726,9,2094
"398","COMMUNE_0000000009730797","76303",200084952,"76",28,"GOMMERVILLE",728,10,1402
"399","COMMUNE_0000000009730794","76586",200084952,"76",28,"SAINT GILLES DE LA NEUVILLE",657,10,1814
"400","COMMUNE_0000000009730160","76079",200084952,"76",28,"BENOUVILLE",174,2,3006
"401","COMMUNE_0000000009731488","76489",200084952,"76",28,"OUDALLE",452,1,1360
"402","COMMUNE_0000000009731161","76296",200084952,"76",28,"GAINNEVILLE",2592,37,1839
"403","COMMUNE_0000000009732196","27497",200065787,"27",28,"ROUGEMONTIERS",1047,3,1646
"404","COMMUNE_0000000009732663","27361",200066017,"27",28,"LANDE SAINT LEGER",356,2,4289
"405","COMMUNE_0000000009731832","27601",200065787,"27",28,"SAINT SAMSON DE LA ROQUE",431,4,2266
"406","COMMUNE_0000000009731830","27101",200065787,"27",28,"BOUQUELON",489,6,1661
"407","COMMUNE_0000000009732213","27258",200066017,"27",28,"FORT MOVILLE",488,11,2175
"408","COMMUNE_0000000009732211","27646",200066017,"27",28,"TORPT",436,5,2690
"409","COMMUNE_0000000009732659","27393",200066017,"27",28,"MARTAINVILLE",483,5,1753
"410","COMMUNE_0000000009731484","27388",200065787,"27",28,"MARAIS VERNIER",508,8,1351
"411","COMMUNE_0000000009731483","76169",200084952,"76",28,"CERLANGUE",1295,14,2612
"412","COMMUNE_0000000009733109","27654",242700607,"27",28,"TOURVILLE LA CAMPAGNE",1061,11,1520
"413","COMMUNE_0000000009733113","27302",242700607,"27",28,"BOSC DU THEIL",1363,11,1654
"414","COMMUNE_0000000009733111","27572",242700607,"27",28,"SAINT MESLIN DU BOSC",287,7,1484
"415","COMMUNE_0000000009753519","38290",200085751,"38",84,"PACT",844,6,1045
"416","COMMUNE_0000000009753515","38311",200085751,"38",84,"POMMIER DE BEAUREPAIRE",704,4,1457
"417","COMMUNE_0000000009753520","38240",200085751,"38",84,"MOISSIEU SUR DOLON",692,2,1490
"418","COMMUNE_0000000009753516","38307",200085751,"38",84,"PISIEU",535,2,1431
"419","COMMUNE_0000000009753517","38335",200085751,"38",84,"REVEL TOURDAN",1041,4,1317
"420","COMMUNE_0000000009753518","38324",200085751,"38",84,"PRIMARETTE",722,3,1862
"421","COMMUNE_0000000009753295","38134",200085751,"38",84,"COUR ET BUIS",853,6,1889
"422","COMMUNE_0000000009753769","38468",200085751,"38",84,"SALAISE SUR SANNE",4542,23,1753
"423","COMMUNE_0000000009753767","38009",200085751,"38",84,"ANJOU",1008,6,1999
"424","COMMUNE_0000000009753772","38003",200085751,"38",84,"AGNIN",1100,7,1580
"425","COMMUNE_0000000009753771","38072",200085751,"38",84,"CHANAS",2581,25,2020
"426","COMMUNE_0000000009753763","38198",200085751,"38",84,"JARCIEU",1027,9,1448
"427","COMMUNE_0000000009753522","38452",200085751,"38",84,"SAINT ROMAIN DE SURIEU",345,2,1483
"428","COMMUNE_0000000009753303","38019",200085751,"38",84,"AUBERIVES SUR VAREZE",1487,8,1880
"429","COMMUNE_0000000009753296","38536",200085751,"38",84,"VERNIOZ",1244,8,2385
"430","COMMUNE_0000000009753299","38066",200085751,"38",84,"CHALON",178,1,1696
"431","COMMUNE_0000000009753308","38378",200085751,"38",84,"SAINT CLAIR DU RHONE",3873,25,2043
"432","COMMUNE_0000000009753302","38101",200085751,"38",84,"CHEYSSIEU",1025,4,1552
"433","COMMUNE_0000000009753521","38496",200085751,"38",84,"SONNAY",1238,6,1665
"434","COMMUNE_0000000009753297","38244",200085751,"38",84,"MONSTEROUX MILIEU",789,2,1934
"435","COMMUNE_0000000009753527","38344",200085751,"38",84,"ROUSSILLON",8327,55,1566
"436","COMMUNE_0000000009753532","38353",200085751,"38",84,"SAINT ALBAN DU RHONE",842,2,2044
"437","COMMUNE_0000000009753300","38448",200085751,"38",84,"SAINT PRIM",1355,5,2041
"438","COMMUNE_0000000009753523","38077",200085751,"38",84,"CHAPELLE DE SURIEU",751,1,2225
"439","COMMUNE_0000000009753526","38556",200085751,"38",84,"VILLE SOUS ANJOU",1195,6,1866
"440","COMMUNE_0000000009734049","27517",242700623,"27",28,"SAINT AUBIN SUR GAILLON",1930,18,1945
"441","COMMUNE_0000000009753818","43121",200085728,"43",84,"LEOTOING",242,NA,NA
"442","COMMUNE_0000000009730471","76734",200084952,"76",28,"VERGETOT",439,2,1542
"443","COMMUNE_0000000009753528","38114",200085751,"38",84,"CLONAS SUR VAREZE",1459,8,2440
"444","COMMUNE_0000000009746578","18005",200066330,"18",24,"ALLOUIS",1074,13,1169
"445","COMMUNE_0000000009741720","53103",200083392,"53",52,"GENEST SAINT ISLE",2131,21,1273
"446","COMMUNE_0000000009730483","76017",200084952,"76",28,"ANGLESQUEVILLE L ESNEVAL",573,4,2249
"447","COMMUNE_0000000009742328","53168",200083392,"53",52,"NUILLE SUR VICOIN",1217,14,1391
"448","COMMUNE_0000000009753525","38017",200085751,"38",84,"ASSIEU",1436,12,2173
"449","COMMUNE_0000000009741382","53247",200083392,"53",52,"SAINT PIERRE LA COUR",2153,26,1411
"450","COMMUNE_0000000009730477","76741",200084952,"76",28,"VILLAINVILLE",306,9,2155
"451","COMMUNE_0000000009736514","94079",200054781,"94",11,"VILLIERS SUR MARNE",29226,382,3917
"452","COMMUNE_0000000009736032","93006",200054781,"93",11,"BAGNOLET",35864,345,4879
"453","COMMUNE_0000000009736535","94003",200054781,"94",11,"ARCUEIL",21567,175,5244
"454","COMMUNE_0000000009737000","94053",200054781,"94",11,"NOISEAU",4680,64,3671
"455","COMMUNE_0000000009736525","94080",200054781,"94",11,"VINCENNES",49853,872,8048
"456","COMMUNE_0000000009736016","93014",200054781,"93",11,"CLICHY SOUS BOIS",29835,210,1699
"457","COMMUNE_0000000009736053","92035",200054781,"92",11,"GARENNE COLOMBES",29248,505,6260
"458","COMMUNE_0000000009735514","93031",200054781,"93",11,"EPINAY SUR SEINE",55593,515,2680
"459","COMMUNE_0000000009735521","95018",200054781,"95",11,"ARGENTEUIL",110468,1201,3257
"460","COMMUNE_0000000009736539","92020",200054781,"92",11,"CHATILLON",36779,466,5699
"461","COMMUNE_0000000009735503","93027",200054781,"93",11,"COURNEUVE",42485,177,3071
"462","COMMUNE_0000000009737480","91589",200054781,"91",11,"SAVIGNY SUR ORGE",36307,481,3289
"463","COMMUNE_0000000009735512","93039",200054781,"93",11,"ILE SAINT DENIS",7786,44,3513
"464","COMMUNE_0000000009736556","92047",200054781,"92",11,"MARNES LA COQUETTE",1815,10,7363
"465","COMMUNE_0000000009736550","92033",200054781,"92",11,"GARCHES",17663,260,5828
"466","COMMUNE_0000000009736029","93045",200054781,"93",11,"LILAS",22993,314,6163
"467","COMMUNE_0000000009737013","94076",200054781,"94",11,"VILLEJUIF",55478,595,4708
"468","COMMUNE_0000000009737008","94004",200054781,"94",11,"BOISSY SAINT LEGER",15812,182,2963
"469","COMMUNE_0000000009736538","92046",200054781,"92",11,"MALAKOFF",29973,298,6277
"470","COMMUNE_0000000009736534","94037",200054781,"94",11,"GENTILLY",17442,134,5978
"471","COMMUNE_0000000009736521","94042",200054781,"94",11,"JOINVILLE LE PONT",18824,272,5347
"472","COMMUNE_0000000009736522","94033",200054781,"94",11,"FONTENAY SOUS BOIS",53424,608,5724
"473","COMMUNE_0000000009736027","93061",200054781,"93",11,"PRE SAINT GERVAIS",17780,220,5452
"474","COMMUNE_0000000009737019","92071",200054781,"92",11,"SCEAUX",19479,241,6203
"475","COMMUNE_0000000009736552","92012",200054781,"92",11,"BOULOGNE BILLANCOURT",119645,1949,8168
"476","COMMUNE_0000000009737459","94070",200054781,"94",11,"SANTENY",3708,53,3445
"477","COMMUNE_0000000009735498","93046",200054781,"93",11,"LIVRY GARGAN",44466,598,3109
"478","COMMUNE_0000000009736024","93010",200054781,"93",11,"BONDY",53193,407,3131
"479","COMMUNE_0000000009736036","93070",200054781,"93",11,"SAINT OUEN SUR SEINE",49664,527,5175
"480","COMMUNE_0000000009736023","93048",200054781,"93",11,"MONTREUIL",108402,1251,5577
"481","COMMUNE_0000000009737023","92002",200054781,"92",11,"ANTONY",62210,714,5223
"482","COMMUNE_0000000009736021","93053",200054781,"93",11,"NOISY LE SEC",43537,345,3682
"483","COMMUNE_0000000009736518","93050",200054781,"93",11,"NEUILLY SUR MARNE",34685,315,3079
"484","COMMUNE_0000000009736017","93077",200054781,"93",11,"VILLEMOMBLE",30051,413,3767
"485","COMMUNE_0000000009736555","92076",200054781,"92",11,"VAUCRESSON",8628,155,5203
"486","COMMUNE_0000000009736527","94067",200054781,"94",11,"SAINT MANDE",22731,403,8051
"487","COMMUNE_0000000009737006","94028",200054781,"94",11,"CRETEIL",89392,825,3587
"488","COMMUNE_0000000009735507","93013",200054781,"93",11,"BOURGET",16484,173,3094
"489","COMMUNE_0000000009737461","94048",200054781,"94",11,"MAROLLES EN BRIE",4856,58,3123
"490","COMMUNE_0000000009736030","93029",200054781,"93",11,"DRANCY",70269,644,3431
"491","COMMUNE_0000000009737009","94081",200054781,"94",11,"VITRY SUR SEINE",92755,664,4105
"492","COMMUNE_0000000009735513","93079",200054781,"93",11,"VILLETANEUSE",13141,62,2825
"493","COMMUNE_0000000009737024","92060",200054781,"92",11,"PLESSIS ROBINSON",29028,409,5135
"494","COMMUNE_0000000009736031","93008",200054781,"93",11,"BOBIGNY",52337,231,3256
"495","COMMUNE_0000000009736051","92051",200054781,"92",11,"NEUILLY SUR SEINE",60580,1095,9804
"496","COMMUNE_0000000009737482","91432",200054781,"91",11,"MORANGIS",13566,160,3591
"497","COMMUNE_0000000009735499","93007",200054781,"93",11,"BLANC MESNIL",55987,359,3469
"498","COMMUNE_0000000009736020","93057",200054781,"93",11,"PAVILLONS SOUS BOIS",23695,360,3304
"499","COMMUNE_0000000009735500","93005",200054781,"93",11,"AULNAY SOUS BOIS",84662,650,3213
"500","COMMUNE_0000000009737021","92014",200054781,"92",11,"BOURG LA REINE",20531,260,5390
"501","COMMUNE_0000000009737475","94001",200054781,"94",11,"ABLON SUR SEINE",5785,89,2853
"502","COMMUNE_0000000009735516","92078",200054781,"92",11,"VILLENEUVE LA GARENNE",24248,136,3253
"503","COMMUNE_0000000009736019","93062",200054781,"93",11,"RAINCY",14501,275,4016
"504","COMMUNE_0000000009736530","94018",200054781,"94",11,"CHARENTON LE PONT",30500,428,6957
"505","COMMUNE_0000000009736054","92026",200054781,"92",11,"COURBEVOIE",81720,1239,6560
"506","COMMUNE_0000000009736998","94071",200054781,"94",11,"SUCY EN BRIE",26279,324,3681
"507","COMMUNE_0000000009737004","94055",200054781,"94",11,"ORMESSON SUR MARNE",10287,137,4260
"508","COMMUNE_0000000009736546","92072",200054781,"92",11,"SEVRES",23675,285,6093
"509","COMMUNE_0000000009735506","93030",200054781,"93",11,"DUGNY",10659,54,2548
